CAS67U78,1,Q2991177
EVLYEG00,0,Q14659
QQSMUZ7Y,0,Q14659
QQSMUZ7Y,1,Q2065227
K0PM5GMK,0,Q14660
K0PM5GMK,1,Q1075
K0PM5GMK,3,Q20970434
M48IGGRT,0,Q14660
USYQTAAE,0,Q14660
BZX79KCE,0,Q17537576
BZX79KCE,2,Q207694
NSEJ929I,0,Q14928
PEE341I5,0,Q14928
NWC7WSO6,0,Q11446
H867EJJP,0,Q14970
YQSWYNUH,0,Q14970
LPSUWOP2,0,Q14970
768ZXFMV,0,Q14970
D05SM3VC,0,Q14978
7KLYXRE8,0,Q14978
OCZMNLVG,0,Q14978
LK4U3XS3,0,Q14978
LK4U3XS3,2,Q3624078
OEBPSMVI,0,Q14978
OEBPSMVI,2,Q3624078
OTSO3WBU,0,Q223557
OTSO3WBU,2,Q3624078
M4CQ3R4W,0,Q15026
M4CQ3R4W,1,Q5
5T3XR3MW,0,Q15089
5T3XR3MW,1,Q747074
5T3XR3MW,2,Q5
0UJRG5XA,0,Q15254
6MAGSU21,0,Q105999
HMTSDPEG,0,Q11446
95RMZLI4,0,Q15276
SPJWH5YS,0,Q15276
86NRYGP0,0,Q15276
RDL6Z4OQ,0,Q15276
B435T7DJ,0,Q15276
B8XSYY5X,0,Q11446
2KQYB48J,0,Q15284
2KQYB48J,2,Q952274
ZMJ6XA2W,0,Q15284
L6M6A0JR,0,Q15284
S4EFFFDJ,0,Q15284
HTQR2DB9,0,Q15284
17K69D9M,0,Q15284
HQXZ68S9,0,Q15284
FHC63SK3,0,Q486972
QDJOB3CR,0,Q15284
QDJOB3CR,1,Q3624078
3FCI1TWO,0,Q486972
3FCI1TWO,1,Q3624078
OWFCDB8A,0,Q15334
LHOTZHKA,0,Q702492
B27R5CBF,0,Q11707
U2P4P691,0,Q11707
U2P4P691,1,Q3624078
UAW0QCXQ,0,Q11707
2VWPPCQM,0,Q11707
2VWPPCQM,1,Q7270
NQV2SMN7,0,Q102074988
NQV2SMN7,1,Q3624078
IN0J5J1O,0,Q7184903
IN0J5J1O,1,Q3624078
IG5KW2AJ,0,Q24229398
PNRJ3I2M,0,Q12136
I24JCB76,0,Q12136
MQHMLU2B,0,Q12136
GE958EIH,0,Q12140
7XVEWDHG,0,Q12140
OF3DIONL,0,Q12140
FJ6IZAGM,0,Q11173
FJ6IZAGM,2,Q11344
WT65KGNS,0,Q12277
WT65KGNS,2,Q30634609
WT65KGNS,3,Q3624078
ENOVVU7S,0,Q12277
ENOVVU7S,3,Q3624078
TN65M0JA,0,Q811430
TN65M0JA,3,Q3624078
X9MPA960,0,Q12280
0DQ2LZQL,0,Q12280
0NPH50EI,0,Q12284
M6USSBI4,0,Q12302
M6USSBI4,1,Q484170
M6USSBI4,3,Q188451
1BV2KTOF,0,Q811430
1BV2KTOF,1,Q166620
19E8EUIB,0,Q12323
19E8EUIB,1,Q166620
X5YQ51VT,0,Q12323
X5YQ51VT,1,Q166620
UFJHRVXW,0,Q811430
UFJHRVXW,1,Q166620
G4BN9TV4,0,Q811430
G4BN9TV4,1,Q166620
RVZX2N4U,0,Q811430
O5119G1Q,0,Q12323
JHJ2S1ST,0,Q12323
JHJ2S1ST,1,Q131681
Z0FTG0WT,0,Q12323
Z0FTG0WT,1,Q131681
UG1I4323,0,Q12323
UG1I4323,1,Q131681
5TOXHFQK,0,Q12323
650RFM9X,0,Q12323
650RFM9X,1,Q131681
8EONYA8A,0,Q12323
8EONYA8A,1,Q4209223
KSC5QE8Z,0,Q12323
D163AFG2,0,Q12323
IVJ00F9K,0,Q12511
IVJ00F9K,2,Q3624078
VU7321DJ,0,Q12518
OOHLNBO8,0,Q12518
0QAHYAJL,0,Q41176
41B0EU6F,0,Q12518
41B0EU6F,2,Q32880
QNRBGTM8,0,Q12518
I1E1QXCD,0,Q12518
I1E1QXCD,1,Q3624078
G5G30BV9,0,Q12518
G5G30BV9,1,Q3624078
VA2EI7M6,0,Q12518
VA2EI7M6,1,Q3624078
L1QH2WMW,0,Q12518
KK7CD999,0,Q12518
KK7CD999,1,Q3624078
RIM2O25L,0,Q386724
812MHDOB,0,Q12518
WDGZQ0ER,0,Q41176
X0TEEJCK,0,Q12561
X0TEEJCK,3,Q12561
L5Q97ODA,0,Q12570
OM4Q0K8D,0,Q12570
KBUJLLVR,0,Q12570
OQPELKNF,0,Q12570
SRUI7EJR,0,Q12280
PITBTEIU,0,Q12280
H7T6CTZ4,0,Q12570
I0YZNZXZ,0,Q12280
NI8AX3D2,0,Q12731
OH4KPFJ2,0,Q12731
OH4KPFJ2,1,Q3624078
G85Q0ZUW,0,Q12731
G85Q0ZUW,1,Q3624078
J40PL8WP,0,Q12731
J40PL8WP,1,Q3624078
KB1IX9QB,0,Q12731
SS2P29FW,0,Q12783
SS2P29FW,3,Q3624078
HUM9966B,0,Q12791
57PSV7HS,0,Q41872
W703MM53,0,Q41872
542SW9PC,0,Q42032
RK8C6I4S,0,Q42032
RK8C6I4S,1,Q3624078
G283DSZM,0,Q42195
G283DSZM,1,Q30634609
G283DSZM,2,Q63791824
85QJVQGB,0,Q42195
85QJVQGB,2,Q3624078
JWH3VPXS,0,Q20719696
2P5OEB7H,0,Q42523
2P5OEB7H,5,Q3624078
XSKIF2Q0,0,Q1496967
XSKIF2Q0,2,Q33837
XSKIF2Q0,3,Q33837
XSKIF2Q0,5,Q3624078
1IVH0IWN,0,Q42523
UHA4AV3A,0,Q42523
UHA4AV3A,2,Q9430
UHA4AV3A,3,Q17272482
GRKGCL22,0,Q42948
GRKGCL22,1,Q7275
OYSMQCOE,0,Q811979
SV5H4YUC,0,Q42998
SV5H4YUC,1,Q5
SV5H4YUC,2,Q188451
HGU6YKXF,0,Q42998
HGU6YKXF,1,Q5
HGU6YKXF,2,Q188451
S92XA94U,0,Q42998
WL5HDCMV,0,Q43109
IMMYIAGQ,0,Q43109
DGV87YJL,0,Q43109
CCPN09SJ,0,Q15401930
QS5TYSKI,0,Q16686448
GD2SRB09,0,Q35145263
GD2SRB09,2,Q3624078
ZZBTVYC5,0,Q43197
ZZBTVYC5,2,Q3624078
TZ0SO5U8,0,Q43229
XPE3UDMV,0,Q43229
ITKGZEMR,0,Q163740
RX4I3K76,0,Q40218
51AH08RX,0,Q40218
RFSNR3XS,0,Q40218
YU6HYQ9G,0,Q35120
ZRSE35BN,0,Q579421
ZRSE35BN,2,Q194188
U6CGY0I0,0,Q579421
1A51CWBN,0,Q579421
1A51CWBN,2,Q5
VFVMRNF9,0,Q40218
VFVMRNF9,1,Q17334923
KPMSLHO3,0,Q40231
PGADGD0T,0,Q40231
PGADGD0T,1,Q40231
Q347W8UW,0,Q40231
Q347W8UW,1,Q40231
Q347W8UW,3,Q76853179
7JSTDVKC,0,Q40231
7JSTDVKC,1,Q40231
7JSTDVKC,3,Q76853179
KN10L4XW,0,Q40231
KN10L4XW,1,Q40231
KN10L4XW,3,Q76853179
PRQ2SDGE,0,Q16887380
PRQ2SDGE,1,Q16887380
MXU72BOK,0,Q76853179
MXU72BOK,1,Q40231
CZYSH48G,0,Q40357
YJUQJLP3,0,Q40357
0U5UX4OD,0,Q16831714
FKVPOVJA,0,Q40357
KEDFM1JH,0,Q40357
M1DIH4C9,0,Q40558
M1DIH4C9,1,Q30634609
EM10EFV5,0,Q40558
EM10EFV5,1,Q30634609
RMOFSBUZ,0,Q40558
XEM42DZZ,0,Q40558
SCNU4CRC,0,Q41162
SPYWBMJ3,0,Q41162
CS5OZY2V,0,Q41176
6NCQ9S37,0,Q41176
6X5FJ1TG,0,Q41176
6X5FJ1TG,1,Q3624078
NSK79HL9,0,Q41176
NSK79HL9,1,Q3624078
PVPAM4KD,0,Q41176
PVPAM4KD,1,Q3624078
UIVVETC6,0,Q41176
UIVVETC6,1,Q3624078
UIVVETC6,2,Q3146899
9SIV14I8,0,Q102074988
9SIV14I8,1,Q3624078
DEFXX1PQ,0,Q488383
HLGUGXEZ,0,Q41253
FQKXZGZW,0,Q41253
9FB2G7PM,0,Q41253
EQYN9CNH,0,Q41253
XIDIOILU,0,Q41253
HW9M1525,0,Q41253
MXBERSX3,0,Q41253
15WKT3AN,0,Q41253
Y2ICK56E,0,Q41253
KOY8GL7E,0,Q41253
WFT1JSWQ,0,Q41253
RN4CU569,0,Q41253
17HPM37W,0,Q17350442
BDS905LM,0,Q41253
QOFAJGVG,0,Q41253
QOFAJGVG,3,Q5
AAUBQHJO,0,Q41298
X95RKFMG,0,Q41298
H37FCUD5,0,Q41298
DACQU98A,0,Q41298
K6I4F3WA,0,Q41298
A9SDQJU7,0,Q41298
CV8XBWMC,0,Q24229398
KGKJ3SWX,0,Q35120
KEUMRX08,0,Q16887380
3CY91T1C,0,Q35120
ALFPSNH4,0,Q41710
W9Q07IIX,0,Q41710
U4YBBLKP,0,Q11578774
2A18AVN0,0,Q15416
2A18AVN0,2,Q34770
VARZZG08,0,Q15416
VARZZG08,2,Q5
AF3I4FEO,0,Q15416
AF3I4FEO,2,Q5
HUW0V8UL,0,Q1190554
PFZ0ASVW,0,Q15416
CF1HVPA2,0,Q15416
KN4HQCHO,0,Q15416
TLU9W25G,0,Q15416
JNRX0IQV,0,Q15416
7J7Q3HNX,0,Q2055880
LFG33OOP,0,Q16463
LFG33OOP,3,Q3624078
1506O06P,0,Q16521
5KZPKOM8,0,Q16521
F4YA2K4V,0,Q16521
OSEOUSB5,0,Q16521
W01JLPL8,0,Q16521
6FDL0FYO,0,Q16521
2QP52S5V,0,Q16521
IYEDUUIU,0,Q16521
IYEDUUIU,3,Q16521
OORLFXJW,0,Q16521
M7VD3EYT,0,Q16521
M7VD3EYT,3,Q16521
U6QZ398S,0,Q16560
U6QZ398S,1,Q32880
D4KKX32J,0,Q16560
D4KKX32J,1,Q32880
BV8WL368,0,Q16560
BV8WL368,1,Q32880
HY9AC9JO,0,Q16560
HY9AC9JO,1,Q32880
USTSPP9I,0,Q16560
ET5TFYTV,0,Q16560
ET5TFYTV,1,Q5
R0T1YTK2,0,Q16560
R0T1YTK2,1,Q5
5TSIB4Y3,0,Q16560
5TSIB4Y3,1,Q5
4C37XZHJ,0,Q4287745
4YAAA52E,0,Q16917
4YAAA52E,1,Q3624078
ARINU35P,0,Q4287745
IE2BN780,0,Q16917
IE2BN780,1,Q3624078
ZK56WQUT,0,Q13226383
HB6ZU4VL,0,Q16917
E1A7KLCE,0,Q16917
EOFURVYZ,0,Q16917
S9PTDC8J,0,Q16917
U2ZLGFPQ,0,Q16917
TPZIO966,0,Q16917
5SB78VPX,0,Q618123
CL0B55JA,0,Q43229
58BAL2NQ,0,Q811979
ZUW4SYA5,0,Q4260475
ZUW4SYA5,1,Q5
ELHI6V5M,0,Q16970
59W977Z9,0,Q16970
59W977Z9,2,Q20643955
RM9QAFJA,0,Q16970
P6FJSWDH,0,Q16970
HZPPOONI,0,Q16970
6MTCOKZL,0,Q16970
QAQC0FCH,0,Q16970
QAQC0FCH,1,Q1067867
QAQC0FCH,4,Q32880
96PXPCNY,0,Q16970
96PXPCNY,1,Q1067867
96PXPCNY,4,Q32880
N7T2A9AY,0,Q16970
N7T2A9AY,4,Q32880
M8XO9905,0,Q6671777
URA6YIPR,0,Q17205
VLQE2TK2,0,Q17205
SWDUMOZG,0,Q17205
SWDUMOZG,2,Q183039
BVPXS1G4,0,Q17205
BVPXS1G4,1,Q4508
VY8TXMDY,0,Q17210
NKZAL9TR,0,Q17210
NKZAL9TR,1,Q3624078
L5879QBW,0,Q17210
L5879QBW,1,Q3624078
UP91N6UJ,0,Q8205328
ASAJE91L,0,Q17210
421802ZP,0,Q17210
6S5V4T2E,0,Q17210
C12WZ1UR,0,Q488383
C12WZ1UR,2,Q5
TUJ240M4,0,Q19723444
CEBYGMU6,0,Q19723444
7MMCDTPU,0,Q19723444
02Y87OZW,0,Q18127
Z3KYMSO2,0,Q18127
Z3KYMSO2,2,Q188451
MAJFNXLN,0,Q18127
MAJFNXLN,2,Q188451
JOPPJNMY,0,Q18127
JOPPJNMY,2,Q188451
JOMRVUHX,0,Q82799
JOMRVUHX,1,Q7184903
JOMRVUHX,2,Q188451
FS0XRUK5,0,Q7184903
O9AJBGKB,0,Q18127
O9AJBGKB,2,Q3624078
OHZAVWBS,0,Q18127
UQSPX0PD,0,Q18127
UQSPX0PD,1,Q16832380
2YCSL7OH,0,Q18127
AFPDOCQX,0,Q7184903
G2ETRQ8P,0,Q18127
68NW8F1R,0,Q18127
68NW8F1R,1,Q7275
Z1DGTCXI,0,Q18127
1IL2RMI1,0,Q32178211
X1KOEK2F,0,Q18142
EIIZPY85,0,Q18142
WB3789CV,0,Q18142
9UCNN4Y3,0,Q18142
KI2ACCVI,0,Q18142
R5UK6R4T,0,Q811979
WURRYKS3,0,Q18142
2OE9GOFA,0,Q18142
RFARDQ6I,0,Q18142
5KZYX9H2,0,Q18142
5KZYX9H2,2,Q32880
UEHIGWM8,0,Q18142
6A1T6IU6,0,Q18142
JJA31JQ2,0,Q18142
PXWMLKU4,0,Q41176
00P63AAJ,0,Q18965
00P63AAJ,1,Q2668072
00P63AAJ,4,Q5
R0QIJMFM,0,Q19475
R0QIJMFM,4,Q11344
BS0RLBTL,0,Q19475
PH217YAH,0,Q19475
EP3IKN3D,0,Q19529
EP3IKN3D,2,Q11344
8DBYV8VN,0,Q19529
8DBYV8VN,2,Q11344
7PS739HF,0,Q19529
1HB3Z8E5,0,Q19529
FO203YM3,0,Q19757
FO203YM3,1,Q3624078
R58XEUDY,0,Q379825
RYEO7U3K,0,Q577
RYEO7U3K,1,Q39911
RYEO7U3K,2,Q18602249
J4E9VRW0,0,Q3186692
J4E9VRW0,1,Q39911
J4E9VRW0,2,Q18602249
JT5VYW5J,0,Q379825
SUMYPFZJ,0,Q22247
LMQDRBGW,0,Q22652
LMQDRBGW,1,Q7275
BYY0H8CC,0,Q618123
QYVIC25Y,0,Q376799
CLZMGPR7,0,Q376799
H8EXXGYQ,0,Q376799
HMF5ELLY,0,Q376799
3S67EL0S,0,Q376799
0EBIX79R,0,Q376799
QPSU69IM,0,Q1826691
3FEP3Y7B,0,Q1826691
3FEP3Y7B,3,Q214519
UNWO08DG,0,Q22687
RQ3M7BS4,0,Q22698
3FQ85RUH,0,Q223557
78V1CFC9,0,Q22698
HWM1ZRVX,0,Q22652
7GJXU6OD,0,Q223557
ZKV9XAN1,0,Q22698
YI3OWYLW,0,Q22698
4UPGJL8E,0,Q22698
BD3X0HE9,0,Q22698
BD3X0HE9,2,Q3624078
VL88K9QO,0,Q223557
72WHTNN4,0,Q811979
60P39AJ0,0,Q22698
K5QM3XTU,0,Q22698
AJNKNS4U,0,Q22698
NX079EAR,0,Q82794
FDL2Y8XO,0,Q82794
4TADNBZH,0,Q22698
8KOWUX7W,0,Q22721
HD470EXZ,0,Q22733
XM0Q6SCU,0,Q22733
9DYFWBVQ,0,Q22733
BSVMF889,0,Q22733
8LWI0V42,0,Q22746
FBUDQA87,0,Q294440
BPXIHN86,0,Q22746
HMMF9Z0V,0,Q22746
J2TAVHMD,0,Q22746
JHEAHKJ6,0,Q22746
KE5SIDWG,0,Q22746
0HAZGTKG,0,Q22746
4HQL77DU,0,Q22806
9SEKLD75,0,Q22806
DVU73E5O,0,Q811979
Y6FIJOBD,0,Q22908
ZLF22ZWY,0,Q22908
ZLF22ZWY,1,Q3624078
90BKDW9Z,0,Q23397
RHY2LKBS,0,Q23397
37PFZUOY,0,Q23397
2HHZM6UF,0,Q23397
2HHZM6UF,1,Q5107
67HECWDZ,0,Q23397
NIRBQGSL,0,Q23397
38GKJQE4,0,Q23397
TOAGP7X4,0,Q23397
8DFSO5M9,0,Q23397
27KBUF03,0,Q23397
1QGWWYAF,0,Q23397
PZQ6G7M8,0,Q23413
PZQ6G7M8,2,Q3624078
SR3YA5VT,0,Q41176
FLDD52WG,0,Q23442
9CYLIOEL,0,Q223557
E8T0JRAY,0,Q23442
MBOJ9PV1,0,Q23442
VYNWCG8A,0,Q23442
KSLRD293,0,Q23442
D5WB2E2E,0,Q23442
CO9IQ3A4,0,Q23442
FY6DZ024,0,Q1496967
UORTTDYX,0,Q23442
DFWK9LMC,0,Q23622
DFWK9LMC,2,Q50424085
PXRC1SWN,0,Q23691
PXRC1SWN,1,Q5
PXRC1SWN,3,Q534932
GW0C8A7W,0,Q23691
GW0C8A7W,3,Q534932
8NCVP0KW,0,Q23691
8NCVP0KW,3,Q534932
ZFWRKX0H,0,Q23790
ZFWRKX0H,1,Q46831
ZFWRKX0H,2,Q3624078
ZN8H5S1O,0,Q23790
DZ9TM91T,0,Q23790
DZ9TM91T,1,Q2264478
NIJ592C1,0,Q6243
JZ5K59TF,0,Q24319
H1CTEQ34,0,Q24319
GRHIMI0Y,0,Q24319
GRHIMI0Y,1,Q11276
TCNUS62Y,0,Q24319
TCNUS62Y,1,Q17444909
3MHEXRVX,0,Q24354
ANCS9CV2,0,Q41176
BVFWXGD8,0,Q24354
C984DC7J,0,Q24354
SKQ0AU7A,0,Q35120
SKQ0AU7A,2,Q3624078
8HD4WDR7,0,Q24354
8FR1IED3,0,Q24354
6LAUZHDV,0,Q24354
RJYU3SMB,0,Q24354
4U4SYSVK,0,Q6243
A2IVAY5L,0,Q24452
66D484SH,0,Q24452
5NIYWDU2,0,Q24452
IYEOOQID,0,Q24452
GZDWF7I1,0,Q24452
2S0TY1EV,0,Q58778
WCUA7OSQ,0,Q24452
9J46XKJT,0,Q6243
2FKREU49,0,Q24452
RM88FG17,0,Q1457376
RM88FG17,1,Q17444909
PC20T8UD,0,Q24452
PC20T8UD,1,Q17444909
A38HKBRN,0,Q24452
A38HKBRN,1,Q17444909
7IQYIOFD,0,Q24452
7IQYIOFD,1,Q17444909
RDIXIX15,0,Q24452
7LD71NI7,0,Q24452
B83RN7ZI,0,Q24638
2T3FPK61,0,Q24638
2T3FPK61,1,Q732577
S2C9GZI9,0,Q24638
4Y7GDMW6,0,Q24746
4Y7GDMW6,2,Q24698
1WL2R8JU,0,Q24746
1WL2R8JU,2,Q24698
ILO8EAGH,0,Q24746
ILO8EAGH,2,Q24698
7ZQMGSQU,0,Q24746
7ZQMGSQU,2,Q24698
OOQ9AQCJ,0,Q24746
OOQ9AQCJ,2,Q5
OOQ9AQCJ,4,Q4164871
SWGR5RVP,0,Q24746
SWGR5RVP,2,Q5
SWGR5RVP,4,Q4164871
KGZU0ECE,0,Q24764
OWHBWXW2,0,Q24764
2SEFLZ5N,0,Q24764
I8AWOSRZ,0,Q24764
FC0C5ZQZ,0,Q24764
YTQQBJIG,0,Q24764
EPFTNCPD,0,Q24856
EPFTNCPD,2,Q5
JCFX4MXK,0,Q2431196
JCFX4MXK,2,Q5
W4NXQE75,0,Q2431196
W4NXQE75,2,Q5
TY5XRBY6,0,Q24856
TY5XRBY6,1,Q5
TY5XRBY6,2,Q5
TY5XRBY6,3,Q3624078
YWADRBKN,0,Q2431196
YWADRBKN,1,Q5
YWADRBKN,2,Q5
60U3NM1U,0,Q2431196
60U3NM1U,1,Q5
60U3NM1U,2,Q5
60U3NM1U,3,Q3624078
W7ESTFGD,0,Q7725310
W7ESTFGD,1,Q5
L1Q2TOMJ,0,Q24856
L1Q2TOMJ,1,Q5
L1Q2TOMJ,2,Q5
KELJ7QNC,0,Q2431196
G2NOPZY9,0,Q24862
G2NOPZY9,1,Q201658
I7YXPFJ8,0,Q24862
I7YXPFJ8,2,Q5
IY5PPFDN,0,Q24862
IY5PPFDN,1,Q201658
9HE6QR0B,0,Q24862
9HE6QR0B,1,Q201658
9HE6QR0B,2,Q5
W8HAOJXN,0,Q24862
W8HAOJXN,1,Q201658
W8HAOJXN,2,Q5
Z86OEF0S,0,Q24862
Z86OEF0S,1,Q5
Z86OEF0S,2,Q1288568
G0Q4U6OD,0,Q24862
G0Q4U6OD,1,Q5
5CFCTAMB,0,Q24862
5CFCTAMB,1,Q5
A6MIJ88P,0,Q24862
A6MIJ88P,1,Q5
A6MIJ88P,2,Q5
KTCV0A3K,0,Q24862
KTCV0A3K,1,Q5
KTCV0A3K,2,Q5
S8QDSINU,0,Q24862
S8QDSINU,1,Q5
S8QDSINU,2,Q5
F5BQG4G1,0,Q24862
F5BQG4G1,1,Q5
F5BQG4G1,2,Q5
LW1UXKWT,0,Q11424
LW1UXKWT,2,Q5
AXM0TUQO,0,Q11424
AXM0TUQO,1,Q5
AXM0TUQO,2,Q3624078
AXM0TUQO,4,Q56887397
DEDQBOZ5,0,Q11424
DEDQBOZ5,2,Q23649978
DEDQBOZ5,3,Q5
PHQQL5G3,0,Q24869
PHQQL5G3,1,Q201658
PHQQL5G3,3,Q23683425
S1KLIEM5,0,Q24869
S1KLIEM5,1,Q5
S1KLIEM5,3,Q5
HLRG8FLL,0,Q24869
HLRG8FLL,2,Q28980086
9UMIPMM5,0,Q24869
9UMIPMM5,1,Q23830575
3IZZD1LI,0,Q24869
63UXUMAQ,0,Q24869
SXKOWFRJ,0,Q11424
SXKOWFRJ,2,Q5
V1YAI77I,0,Q24869
V1YAI77I,2,Q5
K4KOF656,0,Q24869
K4KOF656,2,Q5
IUMZVWNM,0,Q24869
IUMZVWNM,1,Q28732980
IUMZVWNM,2,Q5
I8L2IBLO,0,Q24869
I8L2IBLO,1,Q28732980
I8L2IBLO,2,Q5
0HBULL36,0,Q11424
0HBULL36,1,Q28732980
0HBULL36,2,Q5
HR8M9N3D,0,Q25295
HR8M9N3D,2,Q25295
QYV67QGI,0,Q941501
KR2G5YFC,0,Q105731
Y08ZUI0E,0,Q105731
WT8KKIMS,0,Q105731
7LK5617R,0,Q105731
SW11M24I,0,Q105999
R1TXTCQI,0,Q8205328
YZBQH2IT,0,Q105999
63I0Y7UK,0,Q105999
YN8WTPRQ,0,Q105999
YN8WTPRQ,2,Q4508
SRBM4LTW,0,Q105999
C01XFX97,0,Q488383
48741TZ5,0,Q811979
48741TZ5,1,Q3624078
SHAX16A1,0,Q106259
SHAX16A1,1,Q3624078
UKZD59ZD,0,Q15401930
UKZD59ZD,1,Q3624078
6AG2X2NJ,0,Q163359
IRGFL6NL,0,Q106658
QEDWWN85,0,Q106658
L9KEDSTW,0,Q107425
DAHRVZE2,0,Q107679
1FHI6XWX,0,Q107679
1FHI6XWX,2,Q11774062
QR661ZAM,0,Q107679
QR661ZAM,2,Q11774062
6NLFMY6Q,0,Q107679
6NLFMY6Q,2,Q11774062
PESM91DJ,0,Q107679
2OQ157YU,0,Q107679
2OQ157YU,2,Q5107
8B0MPJU3,0,Q107679
U5L8U1OL,0,Q108325
U5L8U1OL,1,Q3624078
KHPA94H8,0,Q102074988
VADKVBSJ,0,Q108696
VADKVBSJ,2,Q3624078
BLSIAB16,0,Q43229
T3W112BN,0,Q811979
1381436R,0,Q109607
1381436R,2,Q26960982
R0ZV4CDO,0,Q109607
R0ZV4CDO,2,Q26960982
05Y8DW2L,0,Q811979
6F6RJUBR,0,Q618123
QV6L0KVA,0,Q111161
QV6L0KVA,1,Q111161
3JIOW9FP,0,Q7275
3JIOW9FP,4,Q23691
4R90UGQQ,0,Q112099
B5O7F1SF,0,Q112099
B5O7F1SF,1,Q186516
6RCN4LGA,0,Q114768
6RCN4LGA,3,Q179164
R8MCUYIC,0,Q114768
R8MCUYIC,1,Q1115575
R8MCUYIC,2,Q30634609
HQKKV4SV,0,Q10480682
HQKKV4SV,1,Q1115575
HQKKV4SV,2,Q30634609
HS42M91V,0,Q114768
HS42M91V,2,Q30634609
7B4T0VKX,0,Q114768
7B4T0VKX,2,Q30634609
WB705IBI,0,Q114768
P2041D49,0,Q114768
P2041D49,2,Q30634609
NNIG5KRR,0,Q115518
MN7TBR44,0,Q115518
NOYY5644,0,Q115518
JNW6TFBV,0,Q115518
W5VCA2H9,0,Q318
W5VCA2H9,1,Q8928
55PVDD19,0,Q318
55PVDD19,1,Q8928
IP3V4K7B,0,Q318
IP3V4K7B,1,Q8928
RGAPIQYN,0,Q318
RGAPIQYN,1,Q8928
HLWOXOSX,0,Q318
HLWOXOSX,1,Q8928
XCFMZMB9,0,Q115518
RDZNIAIJ,0,Q115518
ROHTPKQW,0,Q115518
99EM6AU4,0,Q115518
29V4GSB2,0,Q120544
29V4GSB2,2,Q5
3P5IARWF,0,Q120544
3P5IARWF,1,Q3624078
2Q1TMOS7,0,Q120560
2Q1TMOS7,1,Q5
VIRGTGDS,0,Q120560
6FQI471F,0,Q120560
WV1SQ7GX,0,Q120560
3OAZEVOY,0,Q120560
3OAZEVOY,1,Q32880
3OAZEVOY,2,Q3624078
EMCBC6WY,0,Q16970
EMCBC6WY,1,Q32880
NEJWDGJ4,0,Q120560
NEJWDGJ4,1,Q32880
NEJWDGJ4,2,Q3624078
M6PUYIA0,0,Q120560
M6PUYIA0,1,Q32880
M6PUYIA0,2,Q3624078
Q6GXFD52,0,Q120560
Q6GXFD52,1,Q32880
Q6GXFD52,2,Q7270
UITY2I2X,0,Q120560
UITY2I2X,1,Q32880
UITY2I2X,2,Q3624078
ZYHRIXB3,0,Q120804
ZYHRIXB3,1,Q31629
ZYHRIXB3,2,Q120804
ZYHRIXB3,3,Q57733494
Z8UDXQ0Y,0,Q120804
Z8UDXQ0Y,1,Q31629
Z8UDXQ0Y,2,Q120804
8HDX9W85,0,Q121117
8HDX9W85,2,Q4830453
6TLFJL93,0,Q121117
TUQ51FT0,0,Q121117
JD7B6IV2,0,Q121117
JD7B6IV2,2,Q16889133
RVCFR03R,0,Q121117
RVCFR03R,2,Q16889133
JI8WD44E,0,Q121117
JI8WD44E,2,Q16889133
NQL3A0HO,0,Q121117
OG1F0Y12,0,Q123266
OG1F0Y12,3,Q104251
OG1F0Y12,4,Q3624078
FBFDN5BA,0,Q123266
FBFDN5BA,2,Q17272482
1I510ZOK,0,Q123577
1I510ZOK,2,Q31629
1I510ZOK,3,Q46190676
D1H7P945,0,Q123705
UQAZBPPF,0,Q123705
HMCSPMJP,0,Q123705
0H5070EJ,0,Q124714
0H5070EJ,1,Q3624078
WZCFGM6P,0,Q124714
WZCFGM6P,1,Q3624078
SE68LPP5,0,Q223557
K0ZCDLIG,0,Q124734
SBU0KAEV,0,Q124734
W0SYNFW7,0,Q483247
6ELQUUX2,0,Q124734
00YF468U,0,Q124734
D633CI48,0,Q124734
MRN4KPLF,0,Q124734
E7K5X2H9,0,Q124757
ELV3LP1T,0,Q124757
ELV3LP1T,2,Q3624078
UU6I9BMM,0,Q125191
YQAW9QV1,0,Q125191
B31V4GXY,0,Q2990593
B31V4GXY,2,Q5
VRKWL313,0,Q125191
VRKWL313,2,Q5
Q1S2BJ0V,0,Q125191
Q1S2BJ0V,2,Q5
9DMICRL3,0,Q126807
9DMICRL3,1,Q747074
SXAL9QKN,0,Q126807
X3SF4256,0,Q126807
X3SF4256,1,Q747074
B6SO2EPE,0,Q126807
B6SO2EPE,1,Q747074
M63KJXXR,0,Q126807
M63KJXXR,1,Q747074
B91Y50R3,0,Q3914
B91Y50R3,1,Q747074
B91Y50R3,2,Q3914
9V2P69CI,0,Q3914
9V2P69CI,2,Q3914
74FJ77SZ,0,Q126807
74FJ77SZ,2,Q67304002
2ONPRR9B,0,Q126807
2ONPRR9B,2,Q67304002
9RX8PRX9,0,Q127448
NO80O0U7,0,Q127448
NO80O0U7,1,Q3624078
NO80O0U7,3,Q12813115
LHPRV9PV,0,Q127448
LHPRV9PV,1,Q3624078
7UAQNFOZ,0,Q127448
7UAQNFOZ,1,Q3624078
VV7HT8JQ,0,Q127448
5929GDJ6,0,Q127448
MW548FLU,0,Q127448
4RWLKBS6,0,Q127448
E2WIIC38,0,Q234460
E2WIIC38,2,Q5
UM2R4WBP,0,Q25379
MW5PE8ZP,0,Q25379
NN4BSWNC,0,Q25379
NN4BSWNC,1,Q34770
LU4GUT0B,0,Q25391
